original_prompts,edited_prompts_1,edited_prompts_2,edited_prompts_3,d1,d2,d3,min,avg
"expressive watercolor sketch of the ruins of ancient rome by thomas w schaller and gregory manchess and liu yi and hubert robert, at dawn ",expressive watercolor sketch of the ruins of ancient rome by thomas schaller and gregory manchess and liu yi and hubert rober,painter's sketch of the ancient city of rome by thomas w schaller and gregory manchess and liu yi,painter's sketch of ancient rome's ruin by thomas w schaller and gregory manchess and liu yi,24,69,74,5,55.6666666666667
a man made of cucumber holding a golf club in the desert at sunset ,a man of cucumber holding a golf club in the desert at sunset,a cucumber man holding a golf club in the desert at sunset,and a cucumber man in the desert at sunset holding a golf club,18,29,56,11,34.3333333333333
"a colored colorized portrait of steve mcqueen, hyperrealistic, extremely realistic, highly realistic, hd quality, 4 k resolution, 8 k resolution, detailed, very detailed, highly detailed, extremely detailed, intricate details, real, very real, oil painting, digital painting, painting, trending on deviantart, trending on artstation, in the style of david levine, in the style of greg rutkowski ",an oil painting digital painting trending on deviantart trending on artstation in the style of david levine in the style of greg,an oil painting trending on deviantart trending on artstation in the style of david levine greg rutkowski hyperrealistic extremely realistic high resolution 4 k resolution 8 k resolution,an oil painting trending on deviantart trending on artstation in the style of david levine greg rutkowski hyperrealistic extremely realistic hd quality 4 k resolution 8 k,259,290,295,5,281.333333333333
belligerent man wearing a cat costume with a yellow hoodie greg danton william adolphe bouguereau vasily surikov anton fadeev simon stalenhag,man in cat costume with yellow hood greg danton williams adolphe bouguereau vasily surikov anton fadeev simon staenhag,man in cat costume with yellow hood greg danton williams adolphe bouguereau vasily surikov anton fadeev stalenhag,man in cat costume with yellow hoodie vasily surikov anton fadeev simon stalenhag greg danton william adolphe boug,37,42,101,5,60.0
an old woman with oxygen line connected to her nose ,an old woman with an oxygen line connected to her nose,an old woman with an oxygen line attached to her nose,an old woman with an oxygen line in her nose,16,22,27,5,21.6666666666667
"young girl sits on a meadow, she wears leather jacket, jeans and black boots, sharp focus, photo taken by nikon, 4 k, ",young woman sits on the meadow wearing leather jacket jeans and black boots sharp focus photo by nikon 4k,a young girl sits on a meadow wearing leather jacket jeans and black boots,a young girl sitting in a meadow wearing leather jacket jeans and black boots,35,55,60,5,50.0
"muscular, rugged german soldier watches the horizon from on top of a castle wall, painting by gaston bussiere, craig mullins, j. c. leyendecker ",muscular rugged german soldier watches the horizon from the top of a castle wall painting by gaston bussiere craig mullins j c leyendecker,a muscular rugged german soldier watches the horizon from a castle wall painting by gaston bussiere craig mullins j c leyendecker,on top of the castle wall painting of gaston bussiere craig mullins j c leyendecker watches the sky,18,23,90,5,43.6666666666667
"a marble statue of a young greek man wearing a toga, in a 1 9 8 0 s tropical neon vintage computer graphics environment, with palm trees and columns, pixelated, vaporwave, pink, blue, tropics, microsoft windows ",statue of a young greek man wearing toga in a tropical neon vintage computer graphics environment with palm trees and columns pixelated vaporwave pink blue tropics microsoft windows,statue of a young greek man wearing toga in a tropical neon vintage environment with palm trees and columns pixelated vaporwave pink blue tropics microsoft windows,statue of a young greek man in toga in a tropical neon vintage environment with palm trees and columns pixelated vaporwave pink blue tropics microsoft windows,34,52,57,5,47.6666666666667
"i really hate anime. realistic shaded lighting poster by ilya kuvshinov katsuhiro otomo ghost - in - the - shell, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey and atlus ",realistic lighting poster by ilya kuvshinov katsuhiro otomo ghost in the shell magali villeneuve artgerm jeremy lipkin michael garmash and rob rey,realistic lighting poster by ilya kuvshinov katsuhiro otomo ghost in the shell magali villeneuve artgerm jeremy lipkin and michael garm,realistic lighting poster by ilya kuvshinov artgerm jeremy lipkin and michael garmash katsuhiro otomo ghost in the shell,61,72,126,11,86.3333333333333
"a portrait of idealistic marble statue with fractal flowery hair and fair porcelain face and green eyes, in a magical forest, painted by, mc escher, gordon onslow ford, georgia o'keeffe and ivan aivazovsky, cinematic light, god rays, colourful, unreal engine, zbrush central, ",it's a portrait of an idealistic marble statue with fractal flowers and fair porcelain face and green eyes in a magical forest painted by mc escher gordon onslow ford georgia o'keeffe and ivan,it's a portrait of an idealistic marble statue with fractal flowers and fair porcelain face and green eyes in a magical forest painted by mc escher gordon onslow ford georgia o'keeffe and,it's a portrait of an idealistic marble statue with fractal flowers and fair porcelain face and green eyes in a magical forest painted by mc escher gordon onslow ford georgia o,95,100,111,5,102.0
"beautiful portrait of stana katic, by magali villeneuve and greg rutkowski and artgerm and alphonse mucha, intricate, elegant, highly detailed, photorealistic, trending on artstation, trending on cgsociety, 8 k, sharp focus ",beautifully detailed photorealistic trending on artstation trending on cgsociety 8 k sharp focus stana katic,beautifully detailed photorealistic trending on artstation trending on cgsociety 8 k sharp focus by magali villeneuve and greg,beautifully detailed photorealistic trending on artstation trending on cgsociety 8 k sharp focus stana katic by magali villeneuve and greg,141,159,170,11,156.666666666667
"portrait of a Meth addict. Painting by Zurbaran, August Sander.",portrait of a meth addict by zurbaran august sander,painting of a meth addict by zurbaran august sander,painter zurbaran august sander's portrait of a meth addict,23,28,55,5,35.3333333333333
"An image of the landscape of Kepler 22b, a water planet with a green atmosphere, 8k photorealistic photography",in this image a landscape of kepler 22b a water planet with a green atmosphere 8k photorealistic photography,an image of kepler 22b a water planet with a green atmosphere 8k photorealistic photography,in this image is the landscape of kepler 22b a water planet with a green atmosphere,18,29,44,11,30.3333333333333
"a panorama view of a dragon temple in thailand, morning sunlight from top, very detailed. by James Gurney, John Harris, artstation, 4k, unreal engine 5",a panoramic view of a dragon temple in thailand morning sunlight from top very detailed by james gurney john harris artstation 4k unreal engine 5,a view of a dragon temple in thailand morning sunlight from the top very detailed by james gurney john harris artstation 4k unreal engine 5,by james gurney john harris artstation 4k unreal engine 5k a panoramic view of a dragon temple in thailand morning sunlight from the top,15,26,124,11,55.0
body horror. a gorgeous woman with terrifying rotten teeth,a beautiful woman with terrifying rotten teeth,a beautiful woman with terrible rotten teeth,a beautiful woman with rotten teeth,30,35,41,5,35.3333333333333
poster for a fun kids movie about the black death.,poster for a fun kids movie about black death,poster for a fun movie for kids about the black death,for a fun movie about black death,17,24,29,5,23.3333333333333
"an orthographic damaged bust sculpture Android, studio lighting by Wes Anderson",orthographic damaged bust sculpture android studio lighting by wes anderson,an orthographic bust sculpture android studio lighting by wes anderson,a damaged bust sculpture android studio lighting by wes anderson,15,20,26,5,20.3333333333333
a handpalm with a tree growing on top of it ,a handpalm with a tree on top of it,with a tree on top of it,on top of it is a tree,21,32,46,11,33.0
"vector illustration of a chibi shiba inu dog, digital painting, by artgem ",vector illustration of a chibi shiba inu dog digital painting artgem,vector illustration of a dog chibi shiba inu digital painting by artgem,artgem's vector illustration of the chibi shiba inu dog,16,21,39,5,25.3333333333333
