original_prompts,edited_prompts_1,edited_prompts_2,edited_prompts_3,d1,d2,d3,min,avg
a bright blue sky with a yellow sun shining down on a group of friends playing frisbee in a lush green park.,a bright blue sky with a yellow sun shining down on a group of friends playing frisbee in a green park,a bright blue sky with a yellow sun shining on a group of friends playing frisbee in a lush green park,a bright blue sky with a yellow sun shining on a group of friends playing frisbee in a green park,18,18,23,0,19.6666666666667
"the morning sun shines through the window, illuminating a cozy reading nook filled with a stack of books and a warm cup of coffee.",the morning sun shines through the window illuminating a cozy reading room filled with a stack of books and a warm cup of coffee ,the morning sun shines through the window illuminating a cozy reading room filled with a stack of books and a warm cup of coffee,in the morning the sun shines through the window and illuminates a cozy reading nook filled with books and a warm cup of coffee,15,15,34,0,21.3333333333333
"on a sunny morning, a hot dog vendor is grilling up delicious hot dogs on the sidewalk, filling the air with the mouth-watering smell of sizzling sausages.",on a sunny morning a hot dog vendor grills delicious hot dogs on the sidewalk filling the air with the mouthwatering smell of sizzling sausages,on a sunny morning a hot dog vendor grills delicious hot dogs on the sidewalk filling the air with the mouth-watering smell of sizzling sausage,on a sunny morning a hot dog vendor grills delicious hot dogs on the sidewalk filling the air with the mouth-watering smell of sausages,23,23,31,0,25.6666666666667
"a bright morning sun is shining through the window, illuminating a vibrant blue tie draped over a white porcelain cup on the kitchen table.",a bright morning sun shines through the window illuminating a vibrant blue tie draped over a white porcelain cup on the kitchen table ,a bright morning sun shines through the window illuminating a vibrant blue tie draped over a white porcelain cup on the kitchen table,dawn shines through the window illuminating a vibrant blue tie draped over a white porcelain cup on the kitchen table,19,19,37,0,25
"a small mouse scurries across a stark white floor, its black silhouette contrasted against the bright surface.",a small mouse scurries across a stark white floor his black silhouette contrasted against the bright surface,and a small mouse scurries across a stark white floor whose black silhouette contrasted against the bright surface,and a small mouse scurries across a stark white floor,15,15,70,0,33.3333333333333
a cool night breeze rustles through a field of bright green broccoli under a starry sky.,a cool night breeze runs through a field of bright green broccoli under a starry sky,a cool night breeze rustles through a field of bright green broccoli under a starry night,under a starry sky a cool night breeze rustles through a field of bright green broccoli,17,17,34,0,22.6666666666667
"a dark and quiet night in the bathroom illuminated only by the faint light of the moon streaming in through the window, creating an eerie atmosphere.",a dark and quiet night in the bathroom illuminated only by the faint light of the moon streaming through the window creating an eerie atmosphere ,a dark and quiet night in the bathroom illuminated only by the faint light of the moon streaming through the window creating an eerie atmosphere,in the bathroom there was a dark and quiet night illuminated only by the faint light of the moon passing through the window creating an eerie atmosphere,16,16,47,0,26.3333333333333
a black and white scene of a herd of zebras grazing in a grassy savannah.,a black and white scene of herds of zebras grazing in a grassy savannah,a black and white scene of a herd of zebras grazing in the grassy savannah,a black and white scene of zebras grazing in a grassy savannah,16,16,23,0,18.3333333333333
"the sky is grey and overcast, and the sound of cell phones ringing and buzzing fills the air.",the sky is grey and overcast and the sound of the cell phones ringing and buzzing fills the air,the sky is grey and overcast and the sound of cell phones ringing and buzzing in the air,in the sky it is grey and overcast and the sound of cell phones fills the air,17,17,35,0,23
"on a rainy morning, the smell of freshly-baked pizza wafts through the air as a toothbrush sits on the counter, waiting to be used.",on a rainy morning the smell of freshly baked pizza wafts through the air as a toothbrush sits on the counter waiting to be used -,on a rainy morning the smell of freshly baked pizza wafts through the air as a toothbrush sits on the counter waiting to be used ',on a rainy morning the smell of freshly baked pizza wafts through the air as a toothbrush waits to be used,15,15,37,0,22.3333333333333
"the sky is filled with grey clouds, and an airplane is flying through them, leaving a white trail behind it.",the sky is filled with grey clouds and an airplane is flying through them leaving a white trail behind,the sky is filled with grey clouds and an airplane is flying through them leaving a white trail behind them,the sky is filled with grey clouds and an airplane passes through them leaving behind a white trail,16,16,39,0,23.6666666666667
"an elephant is standing in a grassy field, its trunk swaying gently in the breeze.",an elephant is standing in a grassy field its trunk swaying gently in the breeze '',an elephant is standing in a grassy field his trunk swaying gently in the breeze,an elephant stands in a grassy field its trunk swaying in the breeze,15,15,26,0,18.6666666666667
"an elephant is standing in the rain, its grey skin glistening in the downpour.",an elephant is standing in the rain its grey skin glistening in the rains,an elephant is standing in the rain its grey skin glistening in the rain,an elephant stands in the rain with its grey skin glistening in the rains,20,20,31,0,23.6666666666667
